1	1.086048778
1	1.104207533
1	0.965393355
1	1.033996568
1	1.056776665
1	1.147308862
1	1.106044114
1	0.931404745
1	0.91846674
1	1.021659343
1	1.015891996
1	0.869181647
1	1.047496038
1	0.901446551
1	1.01696164
1	1.075798155
1	0.872322252
1	1.004843208
1	1.023700337
1	1.055281282
1.5	1.77255659
1.5	1.832972111
1.5	1.849115623
1.5	1.831410552
1.5	1.769913345
1.5	1.9093449
1.5	1.923168384
1.5	1.726441946
1.5	1.789087949
1.5	1.678371629
1.5	1.452941522
1.5	1.500202318
1.5	1.441585825
1.5	1.373253508
1.5	1.441169148
1.5	1.467571059
1.5	1.443543554
1.5	1.335804363
1.5	1.544968383
1.5	1.27003047
2	1.956112962
2	1.993867946
2	2.043977371
2	1.984716564
2	2.04932338
2	1.896683542
2	2.021684182
2	2.027643354
2	2.072828683
2	2.156626701
2	2.222271564
2	2.21480052
2	2.24190686
2	2.265712323
2	2.097762657
2	2.091537667
2	2.19920241
2	2.202611167
2	2.085092562
2	2.212234225
2.5	2.231505566
2.5	2.495525994
2.5	2.397456043
2.5	2.441053157
2.5	2.391799925
2.5	2.344743166
2.5	2.366053682
2.5	2.338948167
2.5	2.28310745
2.5	2.375503825
2.5	2.337861009
2.5	2.475182951
2.5	2.459983793
2.5	2.465645593
2.5	2.458839113
2.5	2.528449745
2.5	2.514920509
2.5	2.519972058
2.5	2.3594897
2.5	2.333825395
3	2.891941464
3	2.916698953
3	3.062766217
3	2.90103433
3	2.858772778
3	2.900353529
3	2.880866697
3	2.953436932
3	2.959945234
3	2.878191443
3	3.128058839
3	3.140334386
3	3.126636114
3	3.140472288
3	3.0896408
3	3.142051092
3	3.062248155
3	3.069429664
3	3.21517126
3	2.942443885
3.5	3.551658721
3.5	3.435552372
3.5	3.191998202
3.5	3.522488956
3.5	3.478417175
3.5	3.369611642
3.5	3.339255697
3.5	3.280258401
3.5	3.457682196
3.5	3.291631969
3.5	3.392648301
3.5	3.418181986
3.5	3.447173374
3.5	3.471681984
3.5	3.427057564
3.5	3.401401129
3.5	3.394797505
3.5	3.310927773
3.5	3.43501473
3.5	3.517962172
4	4.060528232
4	3.97064687
4	4.106975014
4	4.070114046
4	4.093774194
4	4.010893364
4	3.98885029
4	4.134447554
4	4.182123386
4	4.195816471
4	3.906498305
4	3.96901012
4	3.946462289
4	3.951861193
4	3.898328533
4	3.857728134
4	3.975249649
4	3.946375593
4	4.009655897
4	3.967166798
4.5	4.330119022
4.5	4.341698484
4.5	4.37770679
4.5	4.341916186
4.5	4.602378077
4.5	4.301779313
4.5	4.275812588
4.5	4.320836996
4.5	4.376472943
4.5	4.432471011
4.5	4.193334893
4.5	4.186853315
4.5	4.286519849
4.5	4.345980085
4.5	4.195900769
4.5	4.233762259
4.5	4.266775078
4.5	4.291931058
4.5	4.343380038
4.5	4.226683001
5	4.770328818
5	4.76012564
5	4.812466832
5	4.799431085
5	4.811127183
5	4.783634
5	4.722232581
5	4.739683385
5	4.654031384
5	4.393365027
5	5.158516344
5	5.172565435
5	4.886706107
5	5.091168714
5	5.095908311
5	5.140829931
5	5.068395808
5	5.061625416
5	4.977927206
5	5.079680354
5.5	5.438465122
5.5	5.445117718
5.5	5.418345552
5.5	5.441094923
5.5	5.390300163
5.5	5.327820287
5.5	5.384123866
5.5	5.312694643
5.5	5.342674695
5.5	5.163182953
5.5	5.414271846
5.5	5.500612087
5.5	5.519500125
5.5	5.420753507
5.5	5.493897864
5.5	5.50225444
5.5	5.485455924
5.5	5.515835002
5.5	5.495284377
5.5	5.623168327
