0.3	0.315814863
0.3	0.307074383
0.3	0.308086294
0.3	0.309250802
0.3	0.337844343
0.3	0.317956129
0.3	0.308316494
0.3	0.274146308
0.3	0.32824434
0.3	0.312856779
0.3	0.273735741
0.3	0.25974107
0.3	0.259796777
0.3	0.267380132
0.3	0.262807497
0.3	0.256741177
0.3	0.245709414
0.3	0.243700287
0.3	0.256117096
0.3	0.260756891
0.6	0.672051643
0.6	0.672075572
0.6	0.665972801
0.6	0.667297077
0.6	0.695348771
0.6	0.670146389
0.6	0.677367943
0.6	0.675563463
0.6	0.669455351
0.6	0.670288103
0.6	0.632845301
0.6	0.623138873
0.6	0.638262384
0.6	0.620930944
0.6	0.63951177
0.6	0.651295524
0.6	0.645577447
0.6	0.634212336
0.6	0.642400061
0.6	0.636909383
0.9	0.943879789
0.9	0.939771192
0.9	0.953180441
0.9	0.955134779
0.9	0.941162973
0.9	0.931671338
0.9	0.938422688
0.9	0.942961352
0.9	0.937358529
0.9	0.936685697
0.9	0.966213328
0.9	0.961602261
0.9	0.957404898
0.9	0.971074846
0.9	0.974724365
0.9	0.959155607
0.9	0.949806977
0.9	0.959411785
0.9	0.952065695
0.9	0.98762572
1.2	1.283927332
1.2	1.285462731
1.2	1.306145416
1.2	1.291266695
1.2	1.299785944
1.2	1.269914497
1.2	1.264003353
1.2	1.282263196
1.2	1.295979355
1.2	1.29534865
1.2	1.18088791
1.2	1.183648506
1.2	1.177246308
1.2	1.167460633
1.2	1.147353871
1.2	1.168866526
1.2	1.165604551
1.2	1.168648481
1.2	1.170083156
1.2	1.174746192
1.5	1.664806243
1.5	1.683586821
1.5	1.681807066
1.5	1.688463173
1.5	1.689274404
1.5	1.680541209
1.5	1.689133604
1.5	1.690800919
1.5	1.698770309
1.5	1.674123798
1.5	1.48601797
1.5	1.466157691
1.5	1.465034363
1.5	1.465705648
1.5	1.449488947
1.5	1.471055108
1.5	1.458367554
1.5	1.454765208
1.5	1.455867926
1.5	1.450499371
1.8	1.90042459
1.8	1.820494369
1.8	1.784454225
1.8	1.785650766
1.8	1.789171609
1.8	1.766333765
1.8	1.768589999
1.8	1.775659248
1.8	1.76999757
1.8	1.770595293
1.8	1.783300114
1.8	1.776162363
1.8	1.785709921
1.8	1.780519033
1.8	1.806282149
1.8	1.804883835
1.8	1.792057733
1.8	1.781797502
1.8	1.815175548
1.8	1.780999551
2.1	2.109146857
2.1	2.101733781
2.1	2.11941321
2.1	2.116257752
2.1	2.11926536
2.1	2.102431605
2.1	2.076393506
2.1	2.088603432
2.1	2.093372081
2.1	2.093873728
2.1	1.851621504
2.1	1.844283931
2.1	1.841551634
2.1	1.851571227
2.1	1.845116704
2.1	1.830409297
2.1	1.848862411
2.1	1.830412788
2.1	1.826753419
2.1	1.81790391
2.4	2.407042878
2.4	2.414243525
2.4	2.408615507
2.4	2.402371432
2.4	2.422051464
2.4	2.418027347
2.4	2.424105914
2.4	2.413337861
2.4	2.404023752
2.4	2.426243125
2.4	2.422816223
2.4	2.436294065
2.4	2.433379222
2.4	2.434370961
2.4	2.430690388
2.4	2.437886265
2.4	2.434629498
2.4	2.422267218
2.4	2.436831497
2.4	2.415666825
2.7	2.696730183
2.7	2.694053132
2.7	2.697130133
2.7	2.700681916
2.7	2.695438465
2.7	2.702043451
2.7	2.712133269
2.7	2.708510995
2.7	2.719817668
2.7	2.475663813
2.7	2.713417816
2.7	2.694506583
2.7	2.695148069
2.7	2.702415345
2.7	2.697395572
2.7	2.711316616
2.7	2.716344155
2.7	2.697578477
2.7	2.700258901
2.7	2.709613533
3	2.948168845
3	2.966007382
3	2.938267592
3	2.943596532
3	2.960550897
3	2.934525807
3	2.945366733
3	2.932135411
3	2.945718894
3	2.935672689
3	2.950682832
3	2.935902369
3	2.955466598
3	2.960578926
3	2.914285026
3	2.967241676
3	2.965249936
3	2.965596359
3	2.93372832
3	2.943538256
